PriceNoTax,YearNum,Month_ID,BrandR1,SeazonClass,ConstrGroup,ExpositionType,CityType,OperatorR1,OperatorR2,BudgetClass,GRP,Latitude,Longitude,Population,Seller_Cat,Dis
12500.0,1,10,0.0,2,0,0,4,0,2,4,2.23,54.735192,55.951975,1128787.0,238,1.1184149159642893
12500.0,1,11,0.0,2,0,0,4,0,2,4,2.23,54.735192,55.951975,1128787.0,238,1.1184149159642893
26500.0,1,0,1.0,0,2,0,4,2,4,5,1.29,55.103193,82.959556,1625631.0,115,0.9961267418446677
26500.0,1,1,1.0,0,2,0,4,2,4,5,1.29,55.103193,82.959556,1625631.0,115,0.9961267418446677
26500.0,1,2,1.0,1,2,0,4,2,4,5,1.29,55.103193,82.959556,1625631.0,115,0.9813857019388867
26500.0,1,3,1.0,1,2,0,4,2,4,5,1.29,55.103193,82.959556,1625631.0,115,0.9813857019388867
26500.0,1,4,1.0,1,2,0,4,2,4,5,1.29,55.103193,82.959556,1625631.0,115,0.9813857019388867
36740.0,1,5,1.0,0,2,0,4,2,4,5,1.29,55.103193,82.959556,1625631.0,115,1.0647107369924282
36740.0,1,6,1.0,0,2,0,4,2,4,5,1.29,55.103193,82.959556,1625631.0,115,1.0837132424418294
36740.0,1,7,1.0,1,2,0,4,2,4,5,1.29,55.103193,82.959556,1625631.0,115,1.0837132424418294
36740.0,1,8,1.0,1,2,0,4,2,4,5,1.29,55.103193,82.959556,1625631.0,115,1.0837132424418294
36740.0,1,9,1.0,2,2,0,4,2,4,5,1.29,55.103193,82.959556,1625631.0,115,1.0647107369924282
36740.0,1,10,1.0,2,2,0,4,2,4,5,1.29,55.103193,82.959556,1625631.0,115,1.0647107369924282
36740.0,1,11,1.0,2,2,0,4,2,4,5,1.29,55.103193,82.959556,1625631.0,115,1.0647107369924282
36740.0,2,0,1.0,0,2,0,4,2,4,5,1.29,55.103193,82.959556,1625631.0,115,1.1087225029683823
25000.0,3,3,1.0,1,2,1,3,0,2,4,8.59,57.179639,65.585136,807271.0,141,1.144222799920162
25000.0,3,4,1.0,1,2,1,3,0,2,4,8.59,57.179639,65.585136,807271.0,141,1.144222799920162
14900.0,2,10,1.0,2,0,0,5,2,4,4,0.304795988016899,55.63797099999999,37.661725,12615279.0,36,1.2014696741078175
14900.0,2,11,1.0,2,0,0,5,2,4,4,0.304795988016899,55.63797099999999,37.661725,12615279.0,36,1.216634321365209
6000.0,3,1,1.0,0,0,0,4,0,2,1,2.17,47.228648,39.750287,1137904.0,225,1.1827491678743092
200000.0,3,0,1.0,0,2,0,5,2,4,5,1.0,55.704905,37.770554,12615279.0,36,1.1631508098056809
200000.0,3,1,1.0,0,2,0,5,2,4,5,1.0,55.704905,37.770554,12615279.0,36,1.1631508098056809
36250.0,1,0,3.0,0,2,0,4,2,4,5,5.24,56.877492,60.610558,1493749.0,18,1.0442491206725013
36250.0,1,1,3.0,0,2,0,4,2,4,5,5.24,56.877492,60.610558,1493749.0,18,1.0442491206725013
36250.0,1,2,3.0,1,2,0,4,2,4,5,5.24,56.877492,60.610558,1493749.0,18,1.0442491206725013
36250.0,1,3,3.0,1,2,0,4,2,4,5,5.24,56.877492,60.610558,1493749.0,18,1.0442491206725013
36250.0,1,4,3.0,1,2,0,4,2,4,5,5.24,56.877492,60.610558,1493749.0,18,1.0442491206725013
36250.0,1,5,3.0,0,2,0,4,2,4,5,5.24,56.877492,60.610558,1493749.0,18,1.0442491206725013
36250.0,1,6,3.0,0,2,0,4,2,4,5,5.24,56.877492,60.610558,1493749.0,18,1.0442491206725013
36250.0,1,7,3.0,1,2,0,4,2,4,5,5.24,56.877492,60.610558,1493749.0,18,1.0442491206725013
36250.0,1,8,3.0,1,2,0,4,2,4,5,5.24,56.877492,60.610558,1493749.0,18,1.0442491206725013
36250.0,1,9,3.0,2,2,0,4,2,4,5,5.24,56.877492,60.610558,1493749.0,18,1.0442491206725013
36250.0,1,10,3.0,2,2,0,4,2,4,5,5.24,56.877492,60.610558,1493749.0,18,1.0442491206725013
36250.0,1,11,3.0,2,2,0,4,2,4,5,5.24,56.877492,60.610558,1493749.0,18,1.0442491206725013
12500.0,1,4,0.0,1,0,0,4,0,2,4,1.37116814257327,54.78045400000001,56.037128,1128787.0,238,1.1184149159642893
12500.0,1,5,0.0,0,0,0,4,0,2,4,1.37116814257327,54.78045400000001,56.037128,1128787.0,238,1.1184149159642893
12500.0,1,6,0.0,0,0,0,4,0,2,4,1.37116814257327,54.78045400000001,56.037128,1128787.0,238,1.1184149159642893
12500.0,1,7,0.0,1,0,0,4,0,2,4,1.37116814257327,54.78045400000001,56.037128,1128787.0,238,1.1184149159642893
11000.0,1,8,0.0,1,0,0,4,0,2,4,1.37116814257327,54.78045400000001,56.037128,1128787.0,238,1.0986122886681098
11000.0,1,9,0.0,2,0,0,4,0,2,4,1.37116814257327,54.78045400000001,56.037128,1128787.0,238,1.0986122886681098
11000.0,1,10,0.0,2,0,0,4,0,2,4,1.37116814257327,54.78045400000001,56.037128,1128787.0,238,1.0986122886681098
11000.0,1,11,0.0,2,0,0,4,0,2,4,1.37116814257327,54.78045400000001,56.037128,1128787.0,238,1.0986122886681098
20000.0,2,0,2.0,0,2,1,1,0,1,5,15.1428183007129,56.969529,60.573894,72688.0,275,0.9555114450274363
16000.0,2,1,2.0,0,2,1,1,0,1,5,15.1428183007129,56.969529,60.573894,72688.0,275,0.8649974374866045
16000.0,2,6,2.0,0,2,1,1,0,1,5,15.1428183007129,56.969529,60.573894,72688.0,275,0.8649974374866045
16000.0,2,7,2.0,1,2,1,1,0,1,5,15.1428183007129,56.969529,60.573894,72688.0,275,0.8649974374866045
16000.0,2,8,2.0,1,2,1,1,0,1,5,15.1428183007129,56.969529,60.573894,72688.0,275,0.8649974374866045
16000.0,2,9,2.0,2,2,1,1,0,1,5,15.1428183007129,56.969529,60.573894,72688.0,275,0.8649974374866045
20000.0,2,10,2.0,2,2,1,1,0,1,5,15.1428183007129,56.969529,60.573894,72688.0,275,0.9555114450274363
20000.0,2,11,2.0,2,2,1,1,0,1,5,15.1428183007129,56.969529,60.573894,72688.0,275,0.9555114450274363
14000.0,3,3,1.0,1,2,0,3,0,2,4,5.25,56.496626,84.981015,576624.0,125,1.074514737089049
14000.0,3,4,1.0,1,2,0,3,0,2,4,5.25,56.496626,84.981015,576624.0,125,1.074514737089049
24850.0,2,1,0.0,0,2,1,5,2,2,0,1.03615580999114,59.851062,30.400985,5383890.0,227,0.9162907318741551
5400.0,1,3,2.0,1,0,0,4,2,4,3,0.81,55.161118,61.440266,1196680.0,36,1.0903996446930755
5400.0,1,4,2.0,1,0,0,4,2,4,3,0.81,55.161118,61.440266,1196680.0,36,1.0903996446930755
5400.0,1,5,2.0,0,0,0,4,2,4,3,0.81,55.161118,61.440266,1196680.0,36,1.0903996446930755
8500.0,2,6,0.0,0,0,0,3,0,1,5,2.1305933462516,55.348247,86.076488,556382.0,121,1.0647107369924282
8500.0,2,7,0.0,1,0,0,3,0,1,5,2.1305933462516,55.348247,86.076488,556382.0,121,1.0647107369924282
8500.0,2,8,0.0,1,0,0,3,0,1,5,2.1305933462516,55.348247,86.076488,556382.0,121,1.0647107369924282
8500.0,2,9,0.0,2,0,0,3,0,1,5,2.1305933462516,55.348247,86.076488,556382.0,121,1.0647107369924282
8500.0,2,10,0.0,2,0,0,3,0,1,5,2.1305933462516,55.348247,86.076488,556382.0,121,1.0647107369924282
8500.0,2,11,0.0,2,0,0,3,0,1,5,2.1305933462516,55.348247,86.076488,556382.0,121,1.0647107369924282
8500.0,3,1,0.0,0,0,0,3,0,1,5,2.1305933462516,55.348247,86.076488,556382.0,121,1.0647107369924282
8500.0,3,2,0.0,1,0,0,3,0,1,3,2.1305933462516,55.348247,86.076488,556382.0,121,1.0647107369924282
8500.0,3,3,0.0,1,0,0,3,0,1,3,2.1305933462516,55.348247,86.076488,556382.0,121,1.0647107369924282
8500.0,3,4,0.0,1,0,0,3,0,1,3,2.1305933462516,55.348247,86.076488,556382.0,121,1.0647107369924282
8500.0,3,5,0.0,0,0,0,3,0,1,3,2.1305933462516,55.348247,86.076488,556382.0,121,1.0647107369924282
9900.0,1,0,2.0,0,2,0,0,0,1,5,24.7072569825219,56.5206,56.0813,33127.0,157,1.0799201556559572
9900.0,1,1,2.0,0,2,0,0,0,1,5,24.7072569825219,56.5206,56.0813,33127.0,157,1.0799201556559572
9900.0,1,2,2.0,1,2,0,0,0,1,5,24.7072569825219,56.5206,56.0813,33127.0,157,1.0270909708277995
9900.0,1,3,2.0,1,2,0,0,0,1,5,24.7072569825219,56.5206,56.0813,33127.0,157,1.0270909708277995
9900.0,1,4,2.0,1,2,0,0,0,1,5,24.7072569825219,56.5206,56.0813,33127.0,157,1.0270909708277995
9900.0,1,5,2.0,0,2,0,0,0,1,5,24.7072569825219,56.5206,56.0813,33127.0,157,1.0270909708277995
9900.0,1,6,2.0,0,2,0,0,0,1,5,24.7072569825219,56.5206,56.0813,33127.0,157,1.0270909708277995
9900.0,1,7,2.0,1,2,0,0,0,1,5,24.7072569825219,56.5206,56.0813,33127.0,157,1.0270909708277995
9900.0,1,8,2.0,1,2,0,0,0,1,5,24.7072569825219,56.5206,56.0813,33127.0,157,1.0270909708277995
9900.0,1,9,2.0,2,2,0,0,0,1,5,24.7072569825219,56.5206,56.0813,33127.0,157,1.0270909708277995
9900.0,1,10,2.0,2,2,0,0,0,1,5,24.7072569825219,56.5206,56.0813,33127.0,157,1.0270909708277995
9900.0,1,11,2.0,2,2,0,0,0,1,5,24.7072569825219,56.5206,56.0813,33127.0,157,1.0270909708277995
47240.0,1,5,1.0,0,2,0,4,2,4,3,4.55,54.98839399999999,82.905525,1625631.0,115,1.0647107369924282
8500.0,1,10,0.0,2,0,0,4,0,1,1,2.84,54.716114,56.00388,1128787.0,130,1.0275163669843794
8000.0,1,2,3.0,1,2,0,1,0,0,1,17.7573975441462,59.75945,60.173368,56290.0,275,0.9162907318741551
8000.0,1,3,3.0,1,2,0,1,0,0,1,17.7573975441462,59.75945,60.173368,56290.0,275,0.9162907318741551
8000.0,1,4,3.0,1,2,0,1,0,0,1,17.7573975441462,59.75945,60.173368,56290.0,275,0.9162907318741551
8000.0,2,0,2.0,0,2,0,1,0,0,5,17.7573975441462,59.75945,60.173368,56290.0,275,0.9162907318741551
8000.0,2,1,2.0,0,2,0,1,0,0,5,17.7573975441462,59.75945,60.173368,56290.0,275,0.9162907318741551
15000.0,2,6,2.0,0,2,0,0,0,0,3,21.5592278752683,58.050475,60.565734,41228.0,275,0.9932517730102834
15000.0,2,7,2.0,1,2,0,0,0,0,3,21.5592278752683,58.050475,60.565734,41228.0,275,0.9932517730102834
15000.0,2,8,2.0,1,2,0,0,0,0,3,21.5592278752683,58.050475,60.565734,41228.0,275,0.9932517730102834
15000.0,2,9,2.0,2,2,0,0,0,0,3,21.5592278752683,58.050475,60.565734,41228.0,275,0.9932517730102834
15000.0,2,10,2.0,2,2,0,0,0,0,3,21.5592278752683,58.050475,60.565734,41228.0,275,0.9932517730102834
15000.0,2,11,2.0,2,2,0,0,0,0,3,21.5592278752683,58.050475,60.565734,41228.0,275,0.9932517730102834
15000.0,3,0,2.0,0,2,0,0,0,0,5,21.5592278752683,58.050475,60.565734,41228.0,275,1.0367368849500223
15000.0,3,2,2.0,1,2,0,0,0,0,5,21.5592278752683,58.050475,60.565734,41228.0,275,1.0367368849500223
15000.0,3,3,2.0,1,2,0,0,0,0,5,21.5592278752683,58.050475,60.565734,41228.0,275,1.0367368849500223
15000.0,3,4,2.0,1,2,0,0,0,0,5,21.5592278752683,58.050475,60.565734,41228.0,275,1.0367368849500223
15000.0,3,5,2.0,0,2,0,0,0,0,5,21.5592278752683,58.050475,60.565734,41228.0,275,1.0367368849500223
26280.0,1,7,2.0,1,2,0,3,2,4,2,10.11,43.150818,131.9075,606561.0,36,0.9808292530117262
6900.0,1,3,2.0,1,0,0,4,0,2,3,0.55,55.160964,61.45164200000001,1196680.0,61,1.0207813040234412
6900.0,1,4,2.0,1,0,0,4,0,2,3,0.55,55.160964,61.45164200000001,1196680.0,61,1.0207813040234412
6900.0,1,5,2.0,0,0,0,4,0,2,3,0.55,55.160964,61.45164200000001,1196680.0,61,1.0207813040234412
16000.0,1,2,1.0,1,2,0,1,0,1,5,15.1428183007129,56.95411600000001,60.607314,72688.0,242,1.0340737675305385
16000.0,1,3,1.0,1,2,0,1,0,1,5,15.1428183007129,56.95411600000001,60.607314,72688.0,242,1.0340737675305385
16000.0,1,4,1.0,1,2,0,1,0,1,5,15.1428183007129,56.95411600000001,60.607314,72688.0,242,1.0340737675305385
16000.0,1,10,1.0,2,2,0,1,0,1,5,15.1428183007129,56.95411600000001,60.607314,72688.0,242,1.0340737675305385
16000.0,1,11,1.0,2,2,0,1,0,1,5,15.1428183007129,56.95411600000001,60.607314,72688.0,242,1.0340737675305385
16000.0,1,5,3.0,0,2,0,4,0,1,1,2.30315424165328,56.95411600000001,60.607314,72688.0,242,0.9886113934537812
16000.0,2,0,1.0,0,2,0,1,0,1,5,15.1428183007129,56.95411600000001,60.607314,72688.0,242,1.0775588794702773
35000.0,2,6,1.0,0,2,1,3,0,1,3,4.29482899030442,53.76994499999999,87.141318,549403.0,275,1.074514737089049
35000.0,2,7,1.0,1,2,1,3,0,1,3,4.29482899030442,53.76994499999999,87.141318,549403.0,275,1.074514737089049
32666.67,2,6,1.0,0,2,1,4,2,4,2,1.41,58.022449,56.295737,1055397.0,18,1.1572340840412216
32666.67,2,7,1.0,1,2,1,4,2,4,2,1.41,58.022449,56.295737,1055397.0,18,1.1572340840412216
32666.67,2,8,1.0,1,2,1,4,2,4,1,1.41,58.022449,56.295737,1055397.0,18,1.1204802564585512
13000.0,3,5,1.0,0,2,0,2,0,1,3,3.07,56.15379,101.639673,226269.0,256,1.0593915755148284
33000.0,2,8,1.0,1,2,0,4,2,4,0,2.32,56.802214,60.612451,1493749.0,36,1.0647107369924282
37000.0,2,1,1.0,0,2,0,3,0,2,5,4.61593838561225,54.710157,20.493298,489359.0,169,1.0771217511661617
37000.0,2,11,1.0,2,2,0,3,0,2,5,4.61593838561225,54.710157,20.493298,489359.0,169,1.0771217511661617
37000.0,2,7,1.0,1,2,0,3,0,2,5,4.61593838561225,54.710157,20.493298,489359.0,169,1.1435339760596215
37000.0,2,8,1.0,1,2,0,3,0,2,5,4.61593838561225,54.710157,20.493298,489359.0,169,1.0771217511661617
37000.0,2,9,1.0,2,2,0,3,0,2,5,4.61593838561225,54.710157,20.493298,489359.0,169,1.0771217511661617
37000.0,3,1,1.0,0,2,0,3,0,2,5,4.61593838561225,54.710157,20.493298,489359.0,169,1.0771217511661617
37000.0,3,2,1.0,1,2,0,3,0,2,5,4.61593838561225,54.710157,20.493298,489359.0,169,1.0771217511661617
37000.0,3,3,1.0,1,2,0,3,0,2,5,4.61593838561225,54.710157,20.493298,489359.0,169,1.0771217511661617
37000.0,3,4,1.0,1,2,0,3,0,2,5,4.61593838561225,54.710157,20.493298,489359.0,169,1.0771217511661617
30833.33,1,4,1.0,1,2,0,3,2,4,2,2.74,43.115227,131.911331,606561.0,18,1.0954541715858876
5750.0,1,3,2.0,1,0,2,4,0,2,3,0.31,55.162617,61.400875,1196680.0,61,0.9671491491076462
5750.0,1,4,2.0,1,0,2,4,0,2,3,0.31,55.162617,61.400875,1196680.0,61,0.9671491491076462
5750.0,1,5,2.0,0,0,2,4,0,2,3,0.31,55.162617,61.400875,1196680.0,61,0.9671491491076462
40000.0,3,2,0.0,1,2,1,4,0,1,3,2.39,56.03767,92.892039,1093771.0,275,1.058657973161077
15500.0,1,1,1.0,0,2,0,2,0,1,3,6.10554164301538,55.439726,65.359915,312364.0,224,1.0557721299916174
25000.0,3,4,1.0,1,2,1,3,0,1,2,4.61593838561225,54.705146,20.515275,489359.0,122,1.0508216248317612
6500.0,2,8,3.0,1,0,0,4,2,4,1,1.36625,56.825874,60.591754,1493749.0,115,1.1113513144455394
22000.0,1,9,0.0,2,1,2,4,0,2,2,1.3825,56.8175,60.620111,1493749.0,262,0.9932517730102834
22000.0,1,9,3.0,2,1,2,4,0,2,0,1.3825,56.8175,60.620111,1493749.0,262,0.9932517730102834
22800.0,1,7,1.0,1,2,0,4,0,1,1,1.8875,55.047272,73.300953,1154507.0,236,1.1073459686368643
180000.0,2,11,1.0,2,2,2,5,2,4,4,0.54,55.688365,37.527527,12615279.0,36,1.1526795099383853
9990.0,1,1,0.0,0,0,0,4,2,4,2,2.79,54.955691,73.387617,1154507.0,115,1.178577993299988
10290.0,1,8,0.0,1,0,0,4,2,4,1,2.79,54.955691,73.387617,1154507.0,115,1.1350319931248074
27000.0,2,6,1.0,0,2,0,2,0,1,3,6.57024239284876,60.9281,76.561018,277668.0,245,1.0986122886681098
27000.0,2,7,1.0,1,2,0,2,0,1,3,6.57024239284876,60.9281,76.561018,277668.0,245,1.0799201556559572
27000.0,3,4,1.0,1,2,0,2,0,1,1,6.57024239284876,60.9281,76.561018,277668.0,245,1.0799201556559572
22000.0,3,5,1.0,0,2,1,2,0,1,2,5.71859180375597,64.533449,40.527394,346979.0,257,1.0198314108149953
12350.0,1,2,0.0,1,0,0,4,2,4,0,3.6,56.832829,60.615371,1493749.0,115,1.1314021114911006
28000.0,3,4,1.0,1,2,0,2,1,2,4,11.1954057698531,66.079091,76.561291,118033.0,173,0.9799359970345112
11000.0,2,0,0.0,0,0,0,3,0,1,5,6.4,54.1963,37.6106,475161.0,63,1.0116009116784799
11000.0,2,1,0.0,0,0,0,3,0,1,5,6.4,54.1963,37.6106,475161.0,63,1.0116009116784799
11000.0,2,6,0.0,0,0,0,3,0,1,5,6.4,54.1963,37.6106,475161.0,63,1.0116009116784799
11000.0,2,7,0.0,1,0,0,3,0,1,5,6.4,54.1963,37.6106,475161.0,63,1.0116009116784799
11000.0,2,8,0.0,1,0,0,3,0,1,5,6.4,54.1963,37.6106,475161.0,63,1.0116009116784799
11000.0,2,9,0.0,2,0,0,3,0,1,5,6.4,54.1963,37.6106,475161.0,63,1.0116009116784799
11000.0,2,10,0.0,2,0,0,3,0,1,5,6.4,54.1963,37.6106,475161.0,63,1.0116009116784799
11000.0,2,11,0.0,2,0,0,3,0,1,5,6.4,54.1963,37.6106,475161.0,63,1.0116009116784799
23000.0,1,8,0.0,1,2,0,4,0,1,1,0.73,56.772558,60.600837,1493749.0,2,1.0986122886681098
23000.0,1,9,1.0,2,2,0,4,0,1,0,0.73,56.772558,60.600837,1493749.0,2,1.0986122886681098
23000.0,1,10,1.0,2,2,0,4,0,1,0,0.73,56.772558,60.600837,1493749.0,2,1.0986122886681098
23000.0,1,11,1.0,2,2,0,4,0,1,0,0.73,56.772558,60.600837,1493749.0,2,0.9745596399981308
9000.0,1,7,1.0,1,0,0,2,0,1,1,3.30527056098234,44.71964699999999,37.773608,274956.0,49,1.0799201556559572
22000.0,1,2,1.0,1,2,0,2,0,1,3,5.39812808957631,61.288874,73.324578,380632.0,90,1.0296194171811581
45000.0,1,4,2.0,1,2,0,2,0,2,3,5.39812808957631,61.242673,73.398481,380632.0,56,0.9932517730102834
45000.0,1,5,2.0,0,2,0,2,0,2,5,5.39812808957631,61.242673,73.398481,380632.0,56,0.9932517730102834
45000.0,1,6,2.0,0,2,0,2,0,2,5,5.39812808957631,61.242673,73.398481,380632.0,56,0.9932517730102834
45000.0,1,7,2.0,1,2,0,2,0,2,5,5.39812808957631,61.242673,73.398481,380632.0,56,0.9932517730102834
14000.0,3,3,1.0,1,2,0,4,0,0,4,0.99,55.981262,92.938674,1093771.0,275,1.0473189942805592
14000.0,3,4,1.0,1,2,0,4,0,0,4,0.99,55.981262,92.938674,1093771.0,275,1.0473189942805592
22000.0,2,6,1.0,0,2,1,3,0,2,3,7.54,57.121534,65.579911,807271.0,112,1.1430640512389434
12000.0,2,7,1.0,1,2,1,3,0,2,3,7.54,57.121534,65.579911,807271.0,112,1.0414538748281612
24645.0,1,10,3.0,2,2,0,4,2,2,1,3.12333333333333,53.27441,50.265854,1156659.0,227,1.029612171408161
16000.0,1,1,1.0,0,2,0,2,0,1,3,6.10554164301538,55.434337,65.328888,312364.0,224,1.062553238852407
16000.0,1,2,1.0,1,2,0,2,0,1,3,6.10554164301538,55.434337,65.328888,312364.0,224,1.062553238852407
16000.0,1,3,1.0,1,2,0,2,0,1,3,6.10554164301538,55.434337,65.328888,312364.0,224,1.062553238852407
16000.0,1,4,1.0,1,2,0,2,0,1,3,6.10554164301538,55.434337,65.328888,312364.0,224,1.062553238852407
16000.0,1,5,1.0,0,2,0,2,0,1,3,6.10554164301538,55.434337,65.328888,312364.0,224,1.062553238852407
4000.0,3,3,0.0,1,0,0,2,0,1,1,4.34,50.595122,36.605153,394142.0,235,1.0560526742493137
28000.0,2,1,1.0,0,2,0,2,0,0,2,11.1954057698531,66.088073,76.692536,118033.0,173,0.9582549309731873
25000.0,1,1,1.0,0,2,0,3,0,1,5,4.37241494081716,55.737703,52.393515,533839.0,212,1.0260415958332743
25000.0,1,2,1.0,1,2,0,3,0,1,5,4.37241494081716,55.737703,52.393515,533839.0,212,1.0260415958332743
25000.0,1,3,1.0,1,2,0,3,0,1,5,4.37241494081716,55.737703,52.393515,533839.0,212,1.0260415958332743
25000.0,1,4,1.0,1,2,0,3,0,1,5,4.37241494081716,55.737703,52.393515,533839.0,212,1.0260415958332743
25000.0,1,5,1.0,0,2,0,3,0,1,5,4.37241494081716,55.737703,52.393515,533839.0,212,1.0260415958332743
25000.0,1,7,1.0,1,2,0,3,0,1,5,4.37241494081716,55.737703,52.393515,533839.0,212,1.0260415958332743
25000.0,1,8,1.0,1,2,0,3,0,1,5,4.37241494081716,55.737703,52.393515,533839.0,212,1.0260415958332743
25000.0,1,9,1.0,2,2,0,3,0,1,5,4.37241494081716,55.737703,52.393515,533839.0,212,1.0260415958332743
25000.0,1,10,1.0,2,2,0,3,0,1,5,4.37241494081716,55.737703,52.393515,533839.0,212,1.0260415958332743
25000.0,1,11,1.0,2,2,0,3,0,1,5,4.37241494081716,55.737703,52.393515,533839.0,212,1.0260415958332743
25000.0,2,6,1.0,0,2,1,4,0,1,3,2.88461538461538,54.729527,55.978065,1128787.0,275,1.091923300517313
25000.0,2,7,1.0,1,2,1,4,0,1,3,2.88461538461538,54.729527,55.978065,1128787.0,275,1.091923300517313
30000.0,1,3,1.0,1,2,1,4,0,2,3,4.18,47.250766,39.696103,1137904.0,98,1.0874389880699844
30000.0,1,4,1.0,1,2,1,4,0,2,3,4.18,47.250766,39.696103,1137904.0,98,1.0874389880699844
30000.0,1,5,1.0,0,2,1,4,0,2,3,4.18,47.250766,39.696103,1137904.0,98,1.0874389880699844
10666.67,1,8,0.0,1,0,0,4,2,4,0,0.17,56.833316,60.583387,1493749.0,18,1.0438041247963288
11000.0,1,2,0.0,1,0,0,4,0,2,2,4.95,54.726589,55.954248,1128787.0,238,1.0986122886681098
11000.0,1,5,0.0,0,0,0,4,0,2,1,4.95,54.726589,55.954248,1128787.0,238,1.0986122886681098
11000.0,1,10,0.0,2,0,0,4,0,2,1,4.95,54.726589,55.954248,1128787.0,238,1.0986122886681098
11000.0,1,11,0.0,2,0,0,4,0,2,1,4.95,54.726589,55.954248,1128787.0,238,1.0986122886681098
21000.0,3,1,1.0,0,2,0,2,0,1,5,7.81119825547082,57.81649,28.302216,210340.0,275,1.1375277049177832
34000.0,1,7,2.0,1,2,0,3,0,1,2,5.82,56.135417,47.272871,497618.0,97,1.0483504538872215
38500.0,1,1,1.0,0,2,0,2,0,1,5,5.39812808957631,61.288874,73.324578,380632.0,90,1.0360919316867758
38500.0,1,2,1.0,1,2,0,2,0,1,5,5.39812808957631,61.288874,73.324578,380632.0,90,1.0360919316867758
38500.0,1,3,1.0,1,2,0,2,0,1,5,5.39812808957631,61.288874,73.324578,380632.0,90,1.0360919316867758
38500.0,1,4,1.0,1,2,0,2,0,1,5,5.39812808957631,61.288874,73.324578,380632.0,90,1.0360919316867758
38500.0,1,5,1.0,0,2,0,2,0,1,5,5.39812808957631,61.288874,73.324578,380632.0,90,1.0360919316867758
38500.0,1,6,1.0,0,2,0,2,0,1,5,5.39812808957631,61.288874,73.324578,380632.0,90,1.0360919316867758
38500.0,1,8,1.0,1,2,0,2,0,1,5,5.39812808957631,61.288874,73.324578,380632.0,90,1.0360919316867758
38500.0,1,9,1.0,2,2,0,2,0,1,5,5.39812808957631,61.288874,73.324578,380632.0,90,1.0360919316867758
38500.0,1,10,1.0,2,2,0,2,0,1,5,5.39812808957631,61.288874,73.324578,380632.0,90,1.0360919316867758
38500.0,1,11,1.0,2,2,0,2,0,1,5,5.39812808957631,61.288874,73.324578,380632.0,90,1.0360919316867758
15600.0,1,1,3.0,0,2,0,4,0,2,3,2.98,55.11275,61.35751999999999,1196680.0,268,1.1113513144455394
15600.0,1,2,3.0,1,2,0,4,0,2,3,2.98,55.11275,61.35751999999999,1196680.0,268,1.1113513144455394
15600.0,1,3,3.0,1,2,0,4,0,2,3,2.98,55.11275,61.35751999999999,1196680.0,268,1.1113513144455394
15600.0,1,4,3.0,1,2,0,4,0,2,3,2.98,55.11275,61.35751999999999,1196680.0,268,1.1113513144455394
15600.0,1,5,3.0,0,2,0,4,0,2,3,2.98,55.11275,61.35751999999999,1196680.0,268,1.1113513144455394
15600.0,1,6,3.0,0,2,0,4,0,2,3,2.98,55.11275,61.35751999999999,1196680.0,268,1.1113513144455394
15600.0,1,7,3.0,1,2,0,4,0,2,3,2.98,55.11275,61.35751999999999,1196680.0,268,1.1113513144455394
24000.0,2,0,1.0,0,3,0,2,0,1,5,20.6869980653158,53.062236,158.629019,179586.0,275,1.1458668829189036
24000.0,2,1,1.0,0,3,0,2,0,1,5,20.6869980653158,53.062236,158.629019,179586.0,275,0.9162907318741551
15000.0,2,6,1.0,0,2,0,3,2,4,2,5.19,48.48038,135.097987,616372.0,115,1.0414538748281612
15000.0,2,7,1.0,1,2,0,3,2,4,2,5.19,48.48038,135.097987,616372.0,115,1.0414538748281612
20000.0,3,5,1.0,0,2,0,2,0,1,2,5.71859180375597,64.551709,40.557539,346979.0,257,0.9932517730102834
11000.0,1,5,0.0,0,0,0,4,0,2,1,1.37116814257327,54.777921,56.030922,1128787.0,238,1.0986122886681098
8333.33,1,5,0.0,0,0,2,3,0,2,1,8.2,57.15200400000001,65.531842,807271.0,112,1.105256767810592
8333.33,1,6,0.0,0,0,2,3,0,2,1,8.2,57.15200400000001,65.531842,807271.0,112,1.105256767810592
10000.0,3,3,0.0,1,0,2,3,0,2,1,8.2,57.15200400000001,65.531842,807271.0,112,1.1151415906193203
10800.0,3,3,1.0,1,2,0,2,1,1,4,7.46391310458825,56.146292,101.63556,226269.0,198,0.9501731475642755
10800.0,3,4,1.0,1,2,0,2,1,1,4,7.46391310458825,56.146292,101.63556,226269.0,198,1.1631508098056809
10800.0,3,5,1.0,0,2,0,2,1,1,4,7.46391310458825,56.146292,101.63556,226269.0,198,0.9597758438138939
34166.67,1,5,1.0,0,2,1,3,2,4,3,5.85,57.1682,65.5696,807271.0,18,1.0818051554695471
5000.0,1,8,0.0,1,0,2,3,0,2,2,2.30796919280612,54.720725,20.483587,489359.0,169,0.9555114450274363
5000.0,2,7,0.0,1,0,2,3,0,2,1,2.30796919280612,54.720725,20.483587,489359.0,169,0.9555114450274363
5000.0,2,6,0.0,0,0,2,3,0,2,1,2.30796919280612,54.720725,20.483587,489359.0,169,0.9555114450274363
36740.0,1,6,1.0,0,2,0,4,2,4,1,3.33,55.0102,82.9601,1625631.0,115,1.0837132424418294
36740.0,1,7,1.0,1,2,0,4,2,4,1,3.33,55.0102,82.9601,1625631.0,115,1.0837132424418294
